idtweet,texto,data_tweet,emocao,emocaoId,quant_pessoa,classificador,classificadorId
1130548182264496130,coognito todospelaeducacao educacao sistemadegestao gestaoescolar redeescolar saladeaula pedagogia vidadeprofessora pedagogas profassora pedagoga educadores alunos educacaoinfantil ensinofundamental ensino ensinoadistancia escola anoletivo professoraporamor,1614246646991,ironia,5,1,Com ironia,1
1130548182264496130,coognito todospelaeducacao educacao sistemadegestao gestaoescolar redeescolar saladeaula pedagogia vidadeprofessora pedagogas profassora pedagoga educadores alunos educacaoinfantil ensinofundamental ensino ensinoadistancia escola anoletivo professoraporamor,1614246646991,nulo,6,1,Sem emoção,0
1133015492258672640,kkkkkkk sonha crianca sonho livre redime falhas brasilnasruas,1614246646930,ironia,5,1,Com ironia,1
1134220413410697217,orange is the new queiroz 30mpelaeducacao rio branco,1614246646877,nulo,6,1,Sem emoção,0
1161269525721100289,tsunami13a hoje,1614246646991,nulo,6,1,Sem emoção,0
1145481887256911875,brasilnasruas inmorowetrust,1614246646959,nulo,6,1,Sem emoção,0
1128803670177517568,todos destruicao todospelaeducacao,1614246646941,ironia,5,1,Com ironia,1
1151229863149428737,precisamos super tsunami educacao agora proxima quinta dia 18 reitores sendo chamados ouvir destruicao vem ai via mec futurese destruicao final ensino publico educacao tsunamidaeducacao,1614246646775,alegria,0,1,Com emoção,2
1151229863149428737,precisamos super tsunami educacao agora proxima quinta dia 18 reitores sendo chamados ouvir destruicao vem ai via mec futurese destruicao final ensino publico educacao tsunamidaeducacao,1614246646775,raiva,3,1,Com emoção,2
1128811954263547906,muita gente ocupou ruas pracas desse pais bolsonaro vergonha tsunamidaeducacao todospelaeducacao nasruaspelaeducacao manifestacoes contra cortes educacao ocorrem todos estados df via,1614246646924,raiva,3,2,Com emoção,2
1133875773889273857,toma tsunamidaeducacao 30m,1614246646840,alegria,0,1,Com emoção,2
1133875773889273857,toma tsunamidaeducacao 30m,1614246646840,amor,1,1,Com emoção,2
1134246752255696896,uhuuuu 30mpelaeducacao,1614246646832,alegria,0,1,Com emoção,2
1132833016928194561,fortaleza ce brasilnasruas dia26eufui,1614246646785,nulo,6,1,Sem emoção,0
1133025177166581760,mortadela mbl balburdia brasilnasruas aprovacao nova previdencia guedes projeto anticrime moro coaf moro,1614246646981,raiva,3,1,Com emoção,2
1133025177166581760,mortadela mbl balburdia brasilnasruas aprovacao nova previdencia guedes projeto anticrime moro coaf moro,1614246646981,ironia,5,1,Com ironia,1
1161212632562642944,hoje vairolar hojeerua tsunamidaeducacao tsunami13a 13a 13agostotsunamieducacao 13ago 13agosto lulalivre lulalivreja lulalivretercasdv forabolsonaroetodososgolpistas tercadetremurasdv terca13nasruas forabolonaro foradeltan,1614246646869,raiva,3,1,Com emoção,2
1161212632562642944,hoje vairolar hojeerua tsunamidaeducacao tsunami13a 13a 13agostotsunamieducacao 13ago 13agosto lulalivre lulalivreja lulalivretercasdv forabolsonaroetodososgolpistas tercadetremurasdv terca13nasruas forabolonaro foradeltan,1614246646869,nulo,6,1,Sem emoção,0
1134084685607395329,mectmj dia30meufilhonaovai,1614246646878,nulo,6,1,Sem emoção,0
1130130646955900928,novamente bolsonaro ofende manifestantes dia 30 vai maior 30m tsunamidaeducacao,1614246646828,raiva,3,1,Com emoção,2
1134212704682598402,30mpelaeducacao 30m brasilpelaeducacao tsunami30m tsunamidaeducacao ufv ufv,1614246646931,nulo,6,1,Sem emoção,0
1128804911246958592,todospelaeducacao prato cheio tropa choque deixou pacifica tempo,1614246646934,ironia,5,1,Com ironia,1
1134247339848228864,30m caminhosefazcaminhando bolsonaronotazero bolsonaroinimigodaeducacao av paulista paulo sp,1614246646946,nulo,6,1,Sem emoção,0
1132780624341815297,brasilnasruas parabens todos,1614246646874,alegria,0,1,Com emoção,2
1134231795740921856,vao quebrar marolinha30m,1614246646992,ironia,5,1,Com ironia,1
1134232859399655425,pude ir entao mando apoio 30mpelaeducacao,1614246646959,amor,1,1,Com emoção,2
1154736339578949632,tsunamidaeducacao,1614246646893,alegria,0,1,Com emoção,2
1154736339578949632,tsunamidaeducacao,1614246646893,amor,1,1,Com emoção,2
1134238112253730816,marolinha30m bora subir kkkkk rt,1614246646849,alegria,0,2,Com emoção,2
1134238112253730816,marolinha30m bora subir kkkkk rt,1614246646849,ironia,5,1,Com ironia,1
1134238112253730816,marolinha30m bora subir kkkkk rt,1614246646849,nulo,6,2,Sem emoção,0
1134201425842585600,30mpelaeducacao brasilpelaeducacao,1614246646962,nulo,6,1,Sem emoção,0
1133875032936079360,dia30meufilhonaovai,1614246646964,nulo,6,1,Sem emoção,0
1128708748514607104,bolsonaro chama manifestantes educacao idiotas uteis 15m 15mgrevegeral tsunamidaeducacao balburdia todospelaeducacao naruapelaeducacao educacao desgoverno mec grevenacionaldaeducacao rj,1614246646769,raiva,3,3,Com emoção,2
1134230826286243842,dia 15 milhao pessoas mentira dado oficial numero manifestantes diz preocupa educacao inventar dados bem feio agora senta la aprecie marolinha30m,1614246646957,alegria,0,1,Com emoção,2
1134230826286243842,dia 15 milhao pessoas mentira dado oficial numero manifestantes diz preocupa educacao inventar dados bem feio agora senta la aprecie marolinha30m,1614246646957,ironia,5,1,Com ironia,1
1128734990425104384,naruapelaeducacao,1614246646819,nulo,6,1,Sem emoção,0
1134240180792176640,30mpelaeducacao bolsonaro vai cair,1614246646917,alegria,0,1,Com emoção,2
1145110406689677314,xo invejoso brasilnasruas,1614246646811,raiva,3,1,Com emoção,2
1145110406689677314,xo invejoso brasilnasruas,1614246646811,ironia,5,1,Com ironia,1
1145110406689677314,xo invejoso brasilnasruas,1614246646811,nulo,6,1,Sem emoção,0
1133788875145568257,30mpelaeducacao todos lutando educacao verdadeira arma civlizatoria,1614246646918,alegria,0,1,Com emoção,2
1133788875145568257,30mpelaeducacao todos lutando educacao verdadeira arma civlizatoria,1614246646918,raiva,3,1,Com emoção,2
1128406641848782848,tsunamidaeducacao gente cara vive mundo lua,1614246646932,ironia,5,1,Com ironia,1
1128808062540812288,conhecimento derruba mitos todospelaeducacao,1614246646901,alegria,0,1,Com emoção,2
1128424371096301568,amanha vai lindo vou levar camera porque balburdia necessita registrada tsunamidaeducacao,1614246646978,amor,1,1,Com emoção,2
1128424371096301568,amanha vai lindo vou levar camera porque balburdia necessita registrada tsunamidaeducacao,1614246646978,raiva,3,1,Com emoção,2
1128411958938603522,tsunamidaeducacao,1614246646786,nulo,6,1,Sem emoção,0
1128986365692129281,15052019 paralisacao nacional professores contra cortes educacao companheiroaovivo 15m naruapelaeducacao todospelaeducacao tamojunto,1614246646950,nulo,6,1,Sem emoção,0
1133454958064541697,sempre aqui juntos bora reforcar dia 30m,1614246646852,ironia,5,1,Com ironia,1
1134171518521565184,juntos fortes dia30euvoutrabalhar pln4aprovaja bolsonaro2022,1614246646862,alegria,0,1,Com emoção,2
1159249448003874816,novo calendario manifestacoes divulguem todo mundo cada dia passa chegando virada voce vai ficam lula livre vem rua defendamlulaurgente lulalivre tsunami13a,1614246646929,alegria,0,1,Com emoção,2
1132792527273287680,agora ate mbl midia vide participacao programa peido mingau vesperas dia d brasilnasruas,1614246646904,nulo,6,1,Sem emoção,0
1133884984152985600,so la bom gente construiria cercadinho espalhados dia30meufilhonaovai,1614246646895,raiva,3,2,Com emoção,2
1133884984152985600,so la bom gente construiria cercadinho espalhados dia30meufilhonaovai,1614246646895,ironia,5,2,Com ironia,1
1134086149016903682,certeza fazem dia30euvoutrabalhar dia30meufilhonaovai,1614246646962,medo,2,1,Com emoção,2
1134086149016903682,certeza fazem dia30euvoutrabalhar dia30meufilhonaovai,1614246646962,raiva,3,1,Com emoção,2
1131372555514851328,junto solidarizo estudantes todo brasil tsunamidaeducacao todospelaeducacao naruapelaeducacao,1614246646964,alegria,0,1,Com emoção,2
1131372555514851328,junto solidarizo estudantes todo brasil tsunamidaeducacao todospelaeducacao naruapelaeducacao,1614246646964,amor,1,1,Com emoção,2
1128398731127283713,dia 15 todos rua livro mao lutando educacao brasil tsunamidaeducacao,1614246646977,alegria,0,2,Com emoção,2
1128398731127283713,dia 15 todos rua livro mao lutando educacao brasil tsunamidaeducacao,1614246646977,amor,1,1,Com emoção,2
1132780963329728512,brasilnasruas,1614246646880,nulo,6,1,Sem emoção,0
1133834725477560320,compartilha patriota hashtag dia30meufilhonaovai 60 mil hashtag twitter,1614246646895,alegria,0,1,Com emoção,2
1134212515964051456,bh 30mpelaeducacao,1614246646898,nulo,6,1,Sem emoção,0
1132780824422748160,brasilnasruas,1614246646867,nulo,6,1,Sem emoção,0
1134162856767868928,compactuo apoio maneira alguma manifestacoes q ocorrem hj simples motivo hipocrisia manifestantes governo petista cortou verbas deixaram investir educacao durante todos mandatos q galera fez nada dia30euvoutrabalhar,1614246646931,raiva,3,1,Com emoção,2
1134235388355239938,incomodar dia util educacao presente futuro frequente tomar ruas afrontar elite economica mostrar sabemos destruindo pais sente importa 30mpelaeducacao,1614246646785,alegria,0,1,Com emoção,2
1134235388355239938,incomodar dia util educacao presente futuro frequente tomar ruas afrontar elite economica mostrar sabemos destruindo pais sente importa 30mpelaeducacao,1614246646785,amor,1,1,Com emoção,2
1134235388355239938,incomodar dia util educacao presente futuro frequente tomar ruas afrontar elite economica mostrar sabemos destruindo pais sente importa 30mpelaeducacao,1614246646785,nulo,6,1,Sem emoção,0
1134158814113075201,ibitita bahia foto tsunami30m 30mpelaeducacao brasilpelaeducacao,1614246646877,nulo,6,1,Sem emoção,0
1128850677772488704,adoro muita gente faculdade tava postando coisa stories instagram sobre naruapelaeducacao ninguem deu trabalho ir manifestacao ah vai toma cu mundo saturado protesto sofa tava la concentracao fazendo parte vcs n,1614246646994,raiva,3,1,Com emoção,2
1128767983734665217,encontrar fanfarra mal atos sempre momento bastante emocao mim vi nascer forca carregar costas primeiros atos junho 2013 fico alguns minutos varios rostos conhecidos comecam aparecer 15m naruapelaeducacao tsunami,1614246646949,alegria,0,1,Com emoção,2
1128767983734665217,encontrar fanfarra mal atos sempre momento bastante emocao mim vi nascer forca carregar costas primeiros atos junho 2013 fico alguns minutos varios rostos conhecidos comecam aparecer 15m naruapelaeducacao tsunami,1614246646949,amor,1,1,Com emoção,2
1128767983734665217,encontrar fanfarra mal atos sempre momento bastante emocao mim vi nascer forca carregar costas primeiros atos junho 2013 fico alguns minutos varios rostos conhecidos comecam aparecer 15m naruapelaeducacao tsunami,1614246646949,ironia,5,1,Com ironia,1
1134122096798420994,escoria oposicao dia30euvoutrabalhar dia30meufilhonaovai pln4aprovacaoja,1614246646811,raiva,3,1,Com emoção,2
1161214539469393920,hoje vairolar hojeerua tsunamidaeducacao tsunami13a 13a 13agostotsunamieducacao 13ago 13agosto lulalivre lulalivreja lulalivretercasdv forabolsonaroetodososgolpistas tercadetremurasdv terca13nasruas forabolonaro,1614246646929,nulo,6,1,Sem emoção,0
1128395558580817920,amanha 15 maio dia lutar ensino publico pais todos todas juntos educacao 15m eudefendoaeducacao naruapelaeducacao senadordetodosnos,1614246646893,alegria,0,1,Com emoção,2
1128814399936966656,vendo bolsominions arrependidos protesto hoje avisados todospelaeducacao,1614246646880,ironia,5,2,Com ironia,1
1133840628838739968,dia30meufilhonaovai,1614246646959,nulo,6,1,Sem emoção,0
1134217090255208448,mec ameacando pessoas chama censura vai fazer retaliacao 30mpelaeducacao,1614246646977,raiva,3,1,Com emoção,2
1129866768653144072,mesma corta aposentadorias donas casa deficientes fazem aqui pagando adicionais peritos inss cortar beneficios velhinhos pensionistas conceder novos 30m cadeoqueiroz reformadaprevidencianao,1614246646850,raiva,3,2,Com emoção,2
1129866768653144072,mesma corta aposentadorias donas casa deficientes fazem aqui pagando adicionais peritos inss cortar beneficios velhinhos pensionistas conceder novos 30m cadeoqueiroz reformadaprevidencianao,1614246646850,ironia,5,1,Com ironia,1
1133869852186353669,hoje camara apavorada mp 871 combater fraudes pt outros beneficios sociais querem fraudes continuem dia30meufilhonaovai,1614246646928,nulo,6,1,Sem emoção,0
1132797546265501696,baderna depredacao onibus queimado violencia dinheiro partido invadir manifestacoes alheias ganhar volume tudo paz recado dado sim definitivo direita orgulha brasil brasilnasruas,1614246646932,alegria,0,1,Com emoção,2
1132797546265501696,baderna depredacao onibus queimado violencia dinheiro partido invadir manifestacoes alheias ganhar volume tudo paz recado dado sim definitivo direita orgulha brasil brasilnasruas,1614246646932,amor,1,1,Com emoção,2
1134219542211829760,30mpelaeducacao,1614246646982,nulo,6,1,Sem emoção,0
1128760812032679936,educacao sim podem acreditar naruapelaeducacao,1614246646807,alegria,0,1,Com emoção,2
1133171619944443904,brasilnasruas,1614246646931,nulo,6,2,Sem emoção,0
1128829582004674562,15m todospelaeducacao,1614246646880,nulo,6,2,Sem emoção,0
1128763343676874752,tsunamidaeducacao todospelaeducacao balburdia,1614246646890,nulo,6,1,Sem emoção,0
1134245329468088320,rasbq rasbq2019 42rasbq 30m todospelaeducacao,1614246646837,nulo,6,1,Sem emoção,0
1132786048226988033,poxa vey quase chegando 1m brasilnasruas,1614246646971,nulo,6,1,Sem emoção,0
1134243510809432064,nenhuma boa onda so marolinha30m,1614246646991,nulo,6,1,Sem emoção,0
1177184733484240896,ultima hora el militant detingut sortit en llibertat la ciutat la justicia confirmem estat detingut per la manifestacio contra vox el 30m barcelona i en josant detingut ahir vilanova i la geltru tambe estat alliberat despres passar pels jutjats,1614246646871,nulo,6,1,Sem emoção,0
1128812372364320768,2o trend todospelaeducacao tweets feelings positive more,1614246646948,nulo,6,1,Sem emoção,0
1134234922510671872,comecou luis ato unificado defesa educacao publica contra reforma previdencia 30mpelaeducacao,1614246646852,alegria,0,1,Com emoção,2
1134234922510671872,comecou luis ato unificado defesa educacao publica contra reforma previdencia 30mpelaeducacao,1614246646852,amor,1,1,Com emoção,2
1134234922510671872,comecou luis ato unificado defesa educacao publica contra reforma previdencia 30mpelaeducacao,1614246646852,nulo,6,1,Sem emoção,0
1134077271172702208,certeza dia30meufilhonaovai,1614246646990,nulo,6,1,Sem emoção,0
1131165071713943552,noscansamos weas eso marchamos el 30m 18hrs,1614246646914,nulo,6,2,Sem emoção,0
1128739447124709377,liceu ceara presentetsunamidaeducacao 15mgrevegeral naruapelaeducacao 15m,1614246646893,alegria,0,1,Com emoção,2
1133038067273654273,brasilnasruas,1614246646950,nulo,6,1,Sem emoção,0
1132909053548650497,paulo brasilnasruas,1614246646931,nulo,6,1,Sem emoção,0
1128844955890405376,professor lutar contradicao pedagogica milhares pessoas belo horizonte juntam estudantes professores luta contra cortes verds universidades fotos barbara chrispim tsunamidaeducacao todospelaeducacao naruapelaeducacao,1614246646756,ironia,5,1,Com ironia,1
1128770344708386822,naruapelaeducacao,1614246646930,nulo,6,1,Sem emoção,0
1128431203458199552,tsunamidaeducacao,1614246646838,nulo,6,1,Sem emoção,0
1132988636604059648,dia30vaisermaior todospelaeducacao lulalivresegundasdv,1614246646818,nulo,6,1,Sem emoção,0
1134256446776979457,30mpelaeducacao brasilpelaeducacao tsunamidaeducacao,1614246646819,nulo,6,2,Sem emoção,0
1133883818283327488,dia30meufilhonaovai tsunami lama esquerda consegue colocar tag primeiro twitter esquerda fracasso tudo faz,1614246646962,raiva,3,1,Com emoção,2
1133883818283327488,dia30meufilhonaovai tsunami lama esquerda consegue colocar tag primeiro twitter esquerda fracasso tudo faz,1614246646962,ironia,5,2,Com ironia,1
1134240336707031041,marolinha30m kkkk,1614246646983,amor,1,1,Com emoção,2
1134240336707031041,marolinha30m kkkk,1614246646983,nulo,6,1,Sem emoção,0
1134237401725976576,suposta manifestacao educacao reporter radio jovem pan agredido agora pouco gritos lula livre vemos bem intolerantes imprensa marolinha30m 30mpelaeducacao,1614246646803,raiva,3,1,Com emoção,2
